cycle,event,id,field,byte,selected_id,candidate_id,candidate_ready,cadence_slot,pts_active,pts_due,stc,display_pts,display_pts_valid,tff,rff,present,generation,decoder_wait,presentation_wait,destination_wait,writer_wait,state,decoder_ready,cache_ready,prefill_miss,phase_error,overlap_error
603512875,SELECT,222,602,7699905,222,225,0,0,0,0,953272,858812,0,1,0,1,215,451394583,148374744,14923473,42269680,1125459203,1,1,0,0,0
603512876,START,227,602,7699906,222,226,1,0,0,0,953272,858812,0,1,0,1,216,451394583,148374745,14923473,42269680,1073742409,1,0,0,0,0
603596767,PUBLISH,222,602,7701164,222,226,1,0,0,0,953398,858812,0,1,0,1,216,451477215,148374745,14923473,42273794,1073742925,0,1,0,0,0
604511967,FIELD,222,602,7713304,222,226,1,0,0,0,954770,858812,0,1,0,1,216,452380275,148374745,14923473,42396063,1073742925,0,1,0,0,0
605514874,FIELD,222,603,7725326,222,226,1,1,0,0,956275,858812,0,1,0,1,216,453371160,148374745,14923473,42529862,1073742925,0,1,0,0,0
605514875,SELECT,226,604,7725326,226,225,0,0,0,0,956275,858812,0,1,1,1,216,453371161,148374745,14923473,42529862,1073743205,0,1,0,0,0
605593147,READY,227,604,7725372,226,225,0,0,0,0,956392,858812,0,1,1,0,217,453449387,148374745,14923473,42538217,1073743205,0,1,0,0,0
605593309,START,228,604,7725534,226,227,1,0,0,0,956392,858812,0,1,1,0,217,453449388,148374745,14923473,42538217,1073743217,1,1,0,0,0
605598767,PUBLISH,226,604,7725665,226,227,1,0,0,0,956401,858812,0,1,1,1,217,453454714,148374745,14923473,42538237,1073745267,0,1,0,0,0
606513967,FIELD,226,604,7762820,226,227,1,0,0,0,957773,858812,0,1,1,1,217,454332759,148374745,14923473,42567311,1073745267,0,1,0,0,0
607516874,FIELD,226,605,7803558,226,227,1,0,0,0,959278,858812,0,1,1,1,217,455294928,148374745,14923473,42596617,1073745267,0,1,0,0,0
608136419,PTS,20,606,7828349,226,227,1,0,0,0,960207,858812,0,1,1,1,217,455889683,148374745,14923473,42613281,1073745267,1,1,0,0,0
608150074,START,229,606,7828818,226,227,1,0,0,0,960228,858812,0,1,1,1,217,455902869,148374745,14923473,42613908,1073745267,1,1,0,0,0
608150075,READY,228,606,7828818,226,227,1,0,0,0,960228,858812,0,1,1,1,217,455902869,148374745,14923473,42613908,1073745267,1,1,0,0,0
608515967,FIELD,226,606,7828818,226,227,1,1,0,0,960776,858812,0,1,1,1,217,455902869,148740637,14923473,42613908,1140856179,1,1,0,0,0
608515968,SELECT,227,607,7828818,227,225,1,0,0,0,960776,858812,0,0,0,1,217,455902869,148740638,14923473,42613908,1140856131,1,1,0,0,0
608603674,PUBLISH,227,607,7830148,227,225,1,0,0,0,960908,858812,0,0,0,1,218,455989244,148740639,14923473,42618539,1091872067,0,1,0,0,0
609518874,FIELD,227,607,7844584,227,225,1,0,0,0,962281,858812,0,0,0,1,218,456890008,148740639,14923473,42745664,1091872067,0,1,0,0,0
610517967,FIELD,227,608,7857228,227,225,1,1,0,0,963779,858812,0,0,0,1,218,457876457,148740639,14923473,42901364,1091872067,0,1,0,0,0
610517968,SELECT,225,609,7857228,225,228,0,0,0,0,963779,858812,0,0,1,1,218,457876458,148740639,14923473,42901364,1125426435,0,1,0,0,0
610525368,READY,229,609,7857228,225,228,0,0,0,0,963791,858812,0,0,1,0,219,457883858,148740639,14923473,42902355,1125426435,0,1,0,0,0
610525371,START,230,609,7857230,225,229,1,0,1,1,963791,858812,0,0,1,0,219,457883859,148740640,14923473,42902355,1073742409,1,1,0,0,0
610605674,PUBLISH,225,609,7858424,225,229,1,0,1,1,963911,858812,0,0,1,1,219,457962967,148740640,14923473,42906780,1073742925,0,1,0,0,0
611520874,FIELD,225,609,7872420,225,229,1,0,1,1,965284,858812,0,0,1,1,219,458864171,148740640,14923473,43035364,1073742925,0,1,0,0,0
612455913,READY,230,610,7884428,225,229,1,0,1,1,966686,858812,0,0,1,1,219,459787202,148740640,14923473,43177340,1073742925,0,1,0,0,0
612455915,START,231,610,7884430,225,229,1,0,1,1,966686,858812,0,0,1,1,219,459787203,148740640,14923473,43177340,1073742937,1,1,0,0,0
612519967,FIELD,225,610,7886996,225,229,1,0,1,1,966782,858812,0,0,1,1,219,459848688,148740640,14923473,43178434,1073744987,0,1,0,0,0
613522874,FIELD,225,611,7910829,225,229,1,1,1,1,968287,858812,0,0,1,1,219,460827763,148740640,14923473,43198789,1073744987,1,1,0,0,0
613522875,SELECT,229,612,7910830,229,230,1,0,0,0,968287,903857,1,1,0,1,219,460827763,148740640,14923473,43198789,1073745267,1,1,0,0,0
613606767,PUBLISH,229,612,7912508,229,230,1,0,0,0,968413,903857,1,1,0,1,220,460909976,148740640,14923473,43199737,1073745267,0,1,0,0,0
614521967,FIELD,229,612,7932830,229,230,1,0,0,0,969785,903857,1,1,0,1,220,461804855,148740640,14923473,43220178,1073745267,1,1,0,0,0
615189047,READY,231,613,7948817,229,230,1,0,0,0,970786,903857,1,1,0,1,220,462455948,148740640,14923473,43234982,1073745267,1,1,0,0,0
615524874,FIELD,229,613,7948817,229,230,1,1,0,0,971290,903857,1,1,0,1,220,462455948,149076466,14923473,43234982,1140856179,1,1,0,0,0
615524875,START,232,614,7948818,230,228,1,0,0,0,971290,903857,0,1,1,1,220,462455948,149076467,14923473,43234982,1140856131,1,1,0,0,0
615524875,SELECT,230,614,7948818,230,228,1,0,0,0,971290,903857,0,1,1,1,220,462455948,149076467,14923473,43234982,1140856131,1,1,0,0,0
615608767,PUBLISH,230,614,7950036,230,228,1,0,0,0,971416,903857,0,1,1,1,221,462538621,149076467,14923473,43239560,1091872067,0,1,0,0,0
616523967,FIELD,230,614,7963548,230,228,1,0,0,0,972788,903857,0,1,1,1,221,463440309,149076467,14923473,43373453,1091872067,0,1,0,0,0
617406312,READY,232,615,7974572,230,228,1,0,0,0,974112,903857,0,1,1,1,221,464311630,149076467,14923473,43508066,1091872067,0,1,0,0,0
617526874,FIELD,230,615,7974573,230,228,1,0,0,0,974293,903857,0,1,1,1,221,464311631,149197027,14923473,43508066,1091904835,1,1,0,0,0
618525967,FIELD,230,616,7974573,230,228,1,0,0,0,975791,903857,0,1,1,1,221,464311631,150196120,14923473,43508066,1091904835,1,1,0,0,0
619528874,FIELD,230,617,7974573,230,228,1,1,0,0,977296,903857,0,1,1,1,221,464311631,151199027,14923473,43508066,1091904835,1,1,0,0,0
619528875,SELECT,228,618,7974573,228,231,0,0,0,0,977296,858812,0,1,1,1,221,464311631,151199028,14923473,43508066,1125459203,1,1,0,0,0
619528876,START,233,618,7974574,228,232,1,0,0,0,977296,858812,0,1,1,1,222,464311631,151199029,14923473,43508066,1073742409,1,0,0,0,0
619612767,PUBLISH,228,618,7975900,228,232,1,0,0,0,977422,858812,0,1,1,1,222,464394195,151199029,14923473,43511618,1073742925,0,1,0,0,0
620527967,FIELD,228,618,7989740,228,232,1,0,0,0,978794,858812,0,1,1,1,222,465295555,151199029,14923473,43645669,1073742925,0,1,0,0,0
621416912,READY,233,619,8000608,228,232,1,0,0,0,980128,858812,0,1,1,1,222,466173632,151199029,14923473,43778015,1073742925,0,1,0,0,0
621416914,START,234,619,8000610,228,232,1,0,0,0,980128,858812,0,1,1,1,222,466173633,151199029,14923473,43778015,1073742937,1,1,0,0,0
621530874,FIELD,228,619,8003592,228,232,1,0,0,0,980299,858812,0,1,1,1,222,466284610,151199029,14923473,43780184,1073744987,0,1,0,0,0
622529967,FIELD,228,620,8028716,228,232,1,1,0,0,981797,858812,0,1,1,1,222,467258579,151199029,14923473,43799704,1073744987,0,1,0,0,0
622529968,SELECT,232,621,8028716,232,233,1,0,0,0,981797,903857,0,0,1,1,222,467258580,151199029,14923473,43799704,1073745267,0,1,0,0,0
622617674,PUBLISH,232,621,8030084,232,233,1,0,0,0,981929,903857,0,0,1,1,223,467344918,151199029,14923473,43800555,1073745267,0,1,0,0,0
623532874,FIELD,232,621,8049996,232,233,1,0,0,0,983302,903857,0,0,1,1,223,468240206,151199029,14923473,43822629,1073745267,0,1,0,0,0
624206106,READY,234,622,8065701,232,233,1,0,0,0,984312,903857,0,0,1,1,223,468897734,151199029,14923473,43839005,1073745267,1,1,0,0,0
624531967,FIELD,232,622,8065701,232,233,1,0,0,0,984800,903857,0,0,1,1,223,468897734,151524889,14923473,43839005,1140856179,1,1,0,0,0
625534874,FIELD,232,623,8065701,232,233,1,1,0,0,986305,903857,0,0,1,1,223,468897734,152527796,14923473,43839005,1140856179,1,1,0,0,0
625534875,START,235,624,8065702,233,231,1,0,0,0,986305,903857,0,1,0,1,223,468897734,152527797,14923473,43839005,1140856131,1,1,0,0,0
625534875,SELECT,233,624,8065702,233,231,1,0,0,0,986305,903857,0,1,0,1,223,468897734,152527797,14923473,43839005,1140856131,1,1,0,0,0
625618767,PUBLISH,233,624,8067120,233,231,1,0,0,0,986431,903857,0,1,0,1,224,468980207,152527797,14923473,43842870,1091872067,0,1,0,0,0
626533967,FIELD,233,624,8080480,233,231,1,0,0,0,987803,903857,0,1,0,1,224,469882047,152527797,14923473,43969708,1091872067,0,1,0,0,0
627455848,READY,235,625,8091492,233,231,1,0,0,0,989186,903857,0,1,0,1,224,470792916,152527797,14923473,44103886,1091872067,0,1,0,0,0
627536874,FIELD,233,625,8091493,233,231,1,1,0,0,989308,903857,0,1,0,1,224,470792917,152608821,14923473,44103886,1091904835,1,1,0,0,0
627536875,SELECT,231,626,8091493,231,234,0,0,0,0,989308,903857,0,1,1,1,224,470792917,152608822,14923473,44103886,1125459203,1,1,0,0,0
627536876,START,236,626,8091494,231,235,1,0,0,0,989308,903857,0,1,1,1,225,470792917,152608823,14923473,44103886,1073742409,1,0,0,0,0
627620767,PUBLISH,231,626,8092824,231,235,1,0,0,0,989434,903857,0,1,1,1,225,470875477,152608823,14923473,44107297,1073742925,0,1,0,0,0
628535967,FIELD,231,626,8105884,231,235,1,0,0,0,990806,903857,0,1,1,1,225,471777617,152608823,14923473,44234269,1073742925,0,1,0,0,0
629439620,READY,236,627,8117096,231,235,1,0,0,0,992162,903857,0,1,1,1,225,472670058,152608823,14923473,44366941,1073742925,0,1,0,0,0
629439622,START,237,627,8117098,231,235,1,0,0,0,992162,903857,0,1,1,1,225,472670059,152608823,14923473,44366941,1073742937,1,1,0,0,0
629538874,FIELD,231,627,8120008,231,235,1,0,0,0,992311,903857,0,1,1,1,225,472766400,152608823,14923473,44369143,1073744987,0,1,0,0,0
630537967,FIELD,231,628,8145112,231,235,1,1,0,0,993809,903857,0,1,1,1,225,473740389,152608823,14923473,44390543,1073744987,0,1,0,0,0
630537968,SELECT,235,629,8145112,235,236,1,0,0,0,993809,903857,0,0,0,1,225,473740390,152608823,14923473,44390543,1073745267,0,1,0,0,0
630625674,PUBLISH,235,629,8147440,235,236,1,0,0,0,993941,903857,0,0,0,1,226,473825768,152608823,14923473,44391426,1073745267,0,1,0,0,0
631540874,FIELD,235,629,8166492,235,236,1,0,0,0,995314,903857,0,0,0,1,226,474721916,152608823,14923473,44412309,1073745267,0,1,0,0,0
632128794,READY,237,630,8178885,235,236,1,0,0,0,996196,903857,0,0,0,1,226,475297444,152608823,14923473,44425364,1073745267,1,1,0,0,0
632539967,FIELD,235,630,8178885,235,236,1,1,0,0,996812,903857,0,0,0,1,226,475297444,153019995,14923473,44425364,1140856179,1,1,0,0,0
632539968,START,238,631,8178886,236,234,1,0,0,0,996812,903857,0,0,1,1,226,475297444,153019996,14923473,44425364,1140856131,1,1,0,0,0
632539968,SELECT,236,631,8178886,236,234,1,0,0,0,996812,903857,0,0,1,1,226,475297444,153019996,14923473,44425364,1140856131,1,1,0,0,0
632627674,PUBLISH,236,631,8180168,236,234,1,0,0,0,996944,903857,0,0,1,1,227,475383867,153019996,14923473,44429604,1091872067,0,1,0,0,0
633542874,FIELD,236,631,8195156,236,234,1,0,0,0,998317,903857,0,0,1,1,227,476284079,153019996,14923473,44561671,1091872067,0,1,0,0,0
634428953,READY,238,632,8205288,236,234,1,0,0,0,999646,903857,0,0,1,1,227,477160026,153019996,14923473,44695004,1091872067,0,1,0,0,0
634541967,FIELD,236,632,8205289,236,234,1,0,0,0,999815,903857,0,0,1,1,227,477160027,153133008,14923473,44695004,1091904835,1,1,0,0,0
635544874,FIELD,236,633,8205289,236,234,1,1,0,0,1001320,903857,0,0,1,1,227,477160027,154135915,14923473,44695004,1091904835,1,1,0,0,0
635544875,SELECT,234,634,8205289,234,237,0,0,0,0,1001320,903857,0,1,0,1,227,477160027,154135916,14923473,44695004,1125459203,1,1,0,0,0
635544876,START,239,634,8205290,234,238,1,0,0,0,1001320,903857,0,1,0,1,228,477160027,154135917,14923473,44695004,1073742409,1,0,0,0,0
635628767,PUBLISH,234,634,8206544,234,238,1,0,0,0,1001446,903857,0,1,0,1,228,477242663,154135917,14923473,44698258,1073742925,0,1,0,0,0
636543967,FIELD,234,634,8220488,234,238,1,0,0,0,1002818,903857,0,1,0,1,228,478143919,154135917,14923473,44827687,1073742925,0,1,0,0,0
637413992,READY,239,635,8231016,234,238,1,0,0,0,1004123,903857,0,1,0,1,228,479003416,154135917,14923473,44952431,1073742925,0,1,0,0,0
637414154,START,240,635,8231178,234,238,1,0,0,0,1004124,903857,0,1,0,1,228,479003417,154135917,14923473,44952431,1073742937,1,1,0,0,0
637546874,FIELD,234,635,8234658,234,238,1,1,0,0,1004323,903857,0,1,0,1,228,479132656,154135917,14923473,44957746,1073744987,0,1,0,0,0
637546875,SELECT,238,636,8234658,238,239,1,0,0,0,1004323,903857,0,1,1,1,228,479132657,154135917,14923473,44957746,1073745267,0,1,0,0,0
637630767,PUBLISH,238,636,8237393,238,239,1,0,0,0,1004449,903857,0,1,1,1,229,479213814,154135917,14923473,44958205,1073745267,0,1,0,0,0
638545967,FIELD,238,636,8276489,238,239,1,0,0,0,1005821,903857,0,1,1,1,229,480089918,154135917,14923473,44985281,1073745267,0,1,0,0,0
639548874,FIELD,238,637,8316719,238,239,1,0,0,0,1007326,903857,0,1,1,1,229,481052595,154135917,14923473,45013660,1073745267,0,1,0,0,0
639907125,PTS,21,638,8330143,238,239,1,0,0,0,1007863,903857,0,1,1,1,229,481397423,154135917,14923473,45023088,1073745267,1,1,0,0,0
639944672,START,241,638,8331498,238,239,1,0,0,0,1007920,903857,0,1,1,1,229,481433615,154135917,14923473,45024335,1073745267,1,1,0,0,0
639944673,READY,240,638,8331498,238,239,1,0,0,0,1007920,903857,0,1,1,1,229,481433615,154135917,14923473,45024335,1073745267,1,1,0,0,0
640547967,FIELD,238,638,8331498,238,239,1,1,0,0,1008824,903857,0,1,1,1,229,481433615,154739211,14923473,45024335,1140856179,1,1,0,0,0
640547968,SELECT,239,639,8331498,239,237,1,0,0,0,1008824,903857,0,0,0,1,229,481433615,154739212,14923473,45024335,1140856131,1,1,0,0,0
640635674,PUBLISH,239,639,8333112,239,237,1,0,0,0,1008956,903857,0,0,0,1,230,481519706,154739213,14923473,45028213,1091872067,0,1,0,0,0
641550874,FIELD,239,639,8348616,239,237,1,0,0,0,1010329,903857,0,0,0,1,230,482419402,154739213,14923473,45144707,1091872067,0,1,0,0,0
642516413,READY,241,640,8360240,239,237,1,0,0,0,1011777,903857,0,0,0,1,230,483373317,154739213,14923473,45282464,1091872067,0,1,0,0,0
642549967,FIELD,239,640,8360241,239,237,1,1,0,0,1011827,903857,0,0,0,1,230,483373318,154772765,14923473,45282464,1091904835,1,1,0,0,0
642549968,SELECT,237,641,8360241,237,240,0,0,0,0,1011827,903857,0,0,1,1,230,483373318,154772766,14923473,45282464,1125459203,1,1,0,0,0
642549969,START,242,641,8360242,237,241,1,0,1,1,1011827,903857,0,0,1,1,231,483373318,154772767,14923473,45282464,1073742409,1,0,0,0,0
642637674,PUBLISH,237,641,8361968,237,241,1,0,1,1,1011959,903857,0,0,1,1,231,483459296,154772767,14923473,45285514,1073742925,0,1,0,0,0
643552874,FIELD,237,641,8377376,237,241,1,0,1,1,1013332,903857,0,0,1,1,231,484359088,154772767,14923473,45401486,1073742925,0,1,0,0,0
644456888,READY,242,642,8388196,237,241,1,0,1,1,1014688,903857,0,0,1,1,231,485252282,154772767,14923473,45523542,1073742925,0,1,0,0,0
644456890,START,243,642,8388198,237,241,1,0,1,1,1014688,903857,0,0,1,1,231,485252283,154772767,14923473,45523542,1073742937,1,1,0,0,0
644551967,FIELD,237,642,8391500,237,241,1,0,1,1,1014830,903857,0,0,1,1,231,485344057,154772767,14923473,45525564,1073744987,0,1,0,0,0
645554874,FIELD,237,643,8417876,237,241,1,1,1,1,1016335,903857,0,0,1,1,231,486320588,154772767,14923473,45546563,1073744987,0,1,0,0,0
645554875,SELECT,241,644,8417876,241,242,1,0,0,0,1016335,948902,1,1,0,1,231,486320589,154772767,14923473,45546563,1073745267,0,1,0,0,0
645638767,PUBLISH,241,644,8420324,241,242,1,0,0,0,1016461,948902,1,1,0,1,232,486402033,154772767,14923473,45546935,1073745267,0,1,0,0,0
646553967,FIELD,241,644,8439808,241,242,1,0,0,0,1017833,948902,1,1,0,1,232,487297750,154772767,14923473,45567821,1073745267,1,1,0,0,0
647074986,READY,243,645,8450909,241,242,1,0,0,0,1018615,948902,1,1,0,1,232,487807668,154772767,14923473,45580393,1073745267,1,1,0,0,0
647556874,FIELD,241,645,8450909,241,242,1,1,0,0,1019338,948902,1,1,0,1,232,487807668,155254654,14923473,45580393,1140856179,1,1,0,0,0
647556875,START,244,646,8450910,242,240,1,0,0,0,1019338,948902,0,1,1,1,232,487807668,155254655,14923473,45580393,1140856131,1,1,0,0,0
647556875,SELECT,242,646,8450910,242,240,1,0,0,0,1019338,948902,0,1,1,1,232,487807668,155254655,14923473,45580393,1140856131,1,1,0,0,0
647640767,PUBLISH,242,646,8452552,242,240,1,0,0,0,1019464,948902,0,1,1,1,233,487889917,155254655,14923473,45583697,1091872067,0,1,0,0,0
648555967,FIELD,242,646,8467672,242,240,1,0,0,0,1020836,948902,0,1,1,1,233,488789997,155254655,14923473,45702098,1091872067,0,1,0,0,0
649372520,READY,244,647,8477664,242,240,1,0,0,0,1022061,948902,0,1,1,1,233,489596558,155254655,14923473,45815330,1091872067,0,1,0,0,0
649558874,FIELD,242,647,8477665,242,240,1,0,0,0,1022341,948902,0,1,1,1,233,489596559,155441007,14923473,45815330,1091904835,1,1,0,0,0
650557967,FIELD,242,648,8477665,242,240,1,0,0,0,1023839,948902,0,1,1,1,233,489596559,156440100,14923473,45815330,1091904835,1,1,0,0,0
651560874,FIELD,242,649,8477665,242,240,1,1,0,0,1025344,948902,0,1,1,1,233,489596559,157443007,14923473,45815330,1091904835,1,1,0,0,0
651560875,SELECT,240,650,8477665,240,243,0,0,0,0,1025344,903857,0,1,1,1,233,489596559,157443008,14923473,45815330,1125459203,1,1,0,0,0
651560876,START,245,650,8477666,240,244,1,0,0,0,1025344,903857,0,1,1,1,234,489596559,157443009,14923473,45815330,1073742409,1,0,0,0,0
651644767,PUBLISH,240,650,8479216,240,244,1,0,0,0,1025470,903857,0,1,1,1,234,489678899,157443009,14923473,45818183,1073742925,0,1,0,0,0
652559967,FIELD,240,650,8494336,240,244,1,0,0,0,1026842,903857,0,1,1,1,234,490578979,157443009,14923473,45940527,1073742925,0,1,0,0,0
653362463,READY,245,651,8504140,240,244,1,0,0,0,1028046,903857,0,1,1,1,234,491371671,157443009,14923473,46047888,1073742925,0,1,0,0,0
653362465,START,246,651,8504142,240,244,1,0,0,0,1028046,903857,0,1,1,1,234,491371672,157443009,14923473,46047888,1073742937,1,1,0,0,0
653562874,FIELD,240,651,8509656,240,244,1,0,0,0,1028347,903857,0,1,1,1,234,491566566,157443009,14923473,46051756,1073744987,0,1,0,0,0
654561968,FIELD,240,652,8536208,240,244,1,1,0,0,1029845,903857,0,1,1,1,234,492539108,157443009,14923473,46072537,1073744987,0,1,0,0,0
654561969,SELECT,244,653,8536208,244,245,1,0,0,0,1029845,948902,0,0,1,1,234,492539109,157443009,14923473,46072537,1073745267,0,1,0,0,0
654649674,PUBLISH,244,653,8538772,244,245,1,0,0,0,1029977,948902,0,0,1,1,235,492624250,157443009,14923473,46072939,1073745267,0,1,0,0,0
655564874,FIELD,244,653,8558752,244,245,1,0,0,0,1031350,948902,0,0,1,1,235,493519470,157443009,14923473,46094116,1073745267,0,1,0,0,0
656013369,READY,246,654,8567529,244,245,1,0,0,0,1032023,948902,0,0,1,1,235,493959189,157443009,14923473,46104887,1073745267,1,1,0,0,0
656563968,FIELD,244,654,8567529,244,245,1,0,0,0,1032848,948902,0,0,1,1,235,493959189,157993607,14923473,46104887,1140856179,1,1,0,0,0
657566874,FIELD,244,655,8567529,244,245,1,1,0,0,1034353,948902,0,0,1,1,235,493959189,158996513,14923473,46104887,1140856179,1,1,0,0,0
657566875,START,247,656,8567530,245,243,1,0,0,0,1034353,948902,0,1,0,1,235,493959189,158996514,14923473,46104887,1140856131,1,1,0,0,0
657566875,SELECT,245,656,8567530,245,243,1,0,0,0,1034353,948902,0,1,0,1,235,493959189,158996514,14923473,46104887,1140856131,1,1,0,0,0
657650767,PUBLISH,245,656,8569416,245,243,1,0,0,0,1034479,948902,0,1,0,1,236,494041194,158996514,14923473,46108170,1091872067,0,1,0,0,0
658565968,FIELD,245,656,8584732,245,243,1,0,0,0,1035851,948902,0,1,0,1,236,494941079,158996514,14923473,46219841,1091872067,0,1,0,0,0
659407056,READY,247,657,8594156,245,243,1,0,0,0,1037113,948902,0,1,0,1,236,495772743,158996514,14923473,46331504,1091872067,0,1,0,0,0
659568874,FIELD,245,657,8594157,245,243,1,1,0,0,1037356,948902,0,1,0,1,236,495772744,159158330,14923473,46331504,1091904835,1,1,0,0,0
659568875,SELECT,243,658,8594157,243,246,0,0,0,0,1037356,948902,0,1,1,1,236,495772744,159158331,14923473,46331504,1125459203,1,1,0,0,0
659568876,START,248,658,8594158,243,247,1,0,0,0,1037356,948902,0,1,1,1,237,495772744,159158332,14923473,46331504,1073742409,1,0,0,0,0
659652767,PUBLISH,243,658,8595816,243,247,1,0,0,0,1037482,948902,0,1,1,1,237,495854976,159158332,14923473,46334541,1073742925,0,1,0,0,0
660567968,FIELD,243,658,8610876,243,247,1,0,0,0,1038854,948902,0,1,1,1,237,496755117,159158332,14923473,46451781,1073742925,0,1,0,0,0
661385680,READY,248,659,8620736,243,247,1,0,0,0,1040081,948902,0,1,1,1,237,497562969,159158332,14923473,46551566,1073742925,0,1,0,0,0
661385682,START,249,659,8620738,243,247,1,0,0,0,1040081,948902,0,1,1,1,237,497562970,159158332,14923473,46551566,1073742937,1,1,0,0,0
661570874,FIELD,243,659,8626032,243,247,1,0,0,0,1040359,948902,0,1,1,1,237,497742867,159158332,14923473,46554980,1073744987,0,1,0,0,0
662569968,FIELD,243,660,8651056,243,247,1,1,0,0,1041857,948902,0,1,1,1,237,498716937,159158332,14923473,46577156,1073744987,0,1,0,0,0
662569969,SELECT,247,661,8651056,247,248,1,0,0,0,1041857,948902,0,0,0,1,237,498716938,159158332,14923473,46577156,1073745267,0,1,0,0,0
662657674,PUBLISH,247,661,8653584,247,248,1,0,0,0,1041989,948902,0,0,0,1,238,498802115,159158332,14923473,46577610,1073745267,0,1,0,0,0
663572874,FIELD,247,661,8673760,247,248,1,0,0,0,1043362,948902,0,0,0,1,238,499697139,159158332,14923473,46596692,1073745267,0,1,0,0,0
663996317,READY,249,662,8681093,247,248,1,0,0,0,1043997,948902,0,0,0,1,238,500113250,159158332,14923473,46606410,1073745267,1,1,0,0,0
664571968,FIELD,247,662,8681093,247,248,1,1,0,0,1044860,948902,0,0,0,1,238,500113250,159733982,14923473,46606410,1140856179,1,1,0,0,0
664571969,START,250,663,8681094,248,246,1,0,0,0,1044860,948902,0,0,1,1,238,500113250,159733983,14923473,46606410,1140856131,1,1,0,0,0
664571969,SELECT,248,663,8681094,248,246,1,0,0,0,1044860,948902,0,0,1,1,238,500113250,159733983,14923473,46606410,1140856131,1,1,0,0,0
664659674,PUBLISH,248,663,8682856,248,246,1,0,0,0,1044992,948902,0,0,1,1,239,500199192,159733983,14923473,46608827,1091872067,0,1,0,0,0
665574874,FIELD,248,663,8697660,248,246,1,0,0,0,1046365,948902,0,0,1,1,239,501099588,159733983,14923473,46725152,1091872067,0,1,0,0,0
666374937,READY,250,664,8707100,248,246,1,0,0,0,1047565,948902,0,0,1,1,239,501890211,159733983,14923473,46829732,1091872067,0,1,0,0,0
666573968,FIELD,248,664,8707101,248,246,1,0,0,0,1047863,948902,0,0,1,1,239,501890212,159933012,14923473,46829732,1091904835,1,1,0,0,0
667576874,FIELD,248,665,8707101,248,246,1,1,0,0,1049368,948902,0,0,1,1,239,501890212,160935918,14923473,46829732,1091904835,1,1,0,0,0
667576875,SELECT,246,666,8707101,246,249,0,0,0,0,1049368,948902,0,1,0,1,239,501890212,160935919,14923473,46829732,1125459203,1,1,0,0,0
667576876,START,251,666,8707102,246,250,1,0,0,0,1049368,948902,0,1,0,1,240,501890212,160935920,14923473,46829732,1073742409,1,0,0,0,0
667660768,PUBLISH,246,666,8708852,246,250,1,0,0,0,1049494,948902,0,1,0,1,240,501972353,160935920,14923473,46831859,1073742925,0,1,0,0,0
668575968,FIELD,246,666,8723676,246,250,1,0,0,0,1050866,948902,0,1,0,1,240,502872729,160935920,14923473,46941483,1073742925,0,1,0,0,0
669379865,READY,251,667,8733344,246,250,1,0,0,0,1052072,948902,0,1,0,1,240,503666958,160935920,14923473,47041055,1073742925,0,1,0,0,0
669380027,START,252,667,8733506,246,250,1,0,0,0,1052073,948902,0,1,0,1,240,503666959,160935920,14923473,47041055,1073742937,1,1,0,0,0
669578874,FIELD,246,667,8739670,246,250,1,1,0,0,1052371,948902,0,1,0,1,240,503859641,160935920,14923473,47047796,1073744987,0,1,0,0,0
669578875,SELECT,250,668,8739670,250,251,1,0,0,0,1052371,948902,0,1,1,1,240,503859642,160935920,14923473,47047796,1073745267,0,1,0,0,0
669662768,PUBLISH,250,668,8742491,250,251,1,0,0,0,1052497,948902,0,1,1,1,241,503940714,160935920,14923473,47048246,1073745267,0,1,0,0,0
670577968,FIELD,250,668,8780277,250,251,1,0,0,0,1053869,948902,0,1,1,1,241,504818128,160935920,14923473,47076079,1073745267,0,1,0,0,0
671580874,FIELD,250,669,8819932,250,251,1,0,0,0,1055374,948902,0,1,1,1,241,505781379,160935920,14923473,47105069,1073745267,0,1,0,0,0
671817180,PTS,22,670,8827871,250,251,1,0,0,0,1055728,948902,0,1,1,1,241,506009747,160935920,14923473,47111011,1073745267,1,1,0,0,0
671873086,START,253,670,8829686,250,251,1,0,0,0,1055812,948902,0,1,1,1,241,506063838,160935920,14923473,47112840,1073745267,1,1,0,0,0
671873087,READY,252,670,8829686,250,251,1,0,0,0,1055812,948902,0,1,1,1,241,506063838,160935920,14923473,47112840,1073745267,1,1,0,0,0
672579968,FIELD,250,670,8829686,250,251,1,1,0,0,1056872,948902,0,1,1,1,241,506063838,161642801,14923473,47112840,1140856179,1,1,0,0,0
672579969,SELECT,251,671,8829686,251,249,1,0,0,0,1056872,948902,0,0,0,1,241,506063838,161642802,14923473,47112840,1140856131,1,1,0,0,0
672667674,PUBLISH,251,671,8831460,251,249,1,0,0,0,1057004,948902,0,0,0,1,242,506149768,161642803,14923473,47115383,1091872067,0,1,0,0,0
673582874,FIELD,251,671,8846808,251,249,1,0,0,0,1058377,948902,0,0,0,1,242,507049620,161642803,14923473,47217857,1091872067,0,1,0,0,0
674462745,READY,253,672,8858360,251,249,1,0,0,0,1059697,948902,0,0,0,1,242,507917939,161642803,14923473,47322049,1091872067,0,1,0,0,0
674581968,FIELD,251,672,8858361,251,249,1,1,0,0,1059875,948902,0,0,0,1,242,507917940,161762024,14923473,47322049,1091904835,1,1,0,0,0
