cycle,event,id,field,byte,selected_id,candidate_id,candidate_ready,cadence_slot,pts_active,pts_due,stc,display_pts,display_pts_valid,tff,rff,present,generation,decoder_wait,presentation_wait,destination_wait,writer_wait,state,decoder_ready,cache_ready,prefill_miss,phase_error,overlap_error,progressive,descriptor_valid,active_bank,display_bank,pending_bank,secondary_valid,secondary_bank,ordinary_decode_open
575484873,FIELD,229,573,7948817,229,230,1,1,0,0,911230,903857,1,1,0,1,229,455526971,112009073,29522528,29319708,1140856179,1,1,0,0,0,1,1,1,1,0,0,2,0
575484874,START,232,574,7948818,230,228,1,0,0,0,911230,903857,0,1,1,1,229,455526971,112009074,29522528,29319708,1140856131,1,1,0,0,0,1,1,1,1,0,0,2,0
575484874,SELECT,230,574,7948818,230,228,1,0,0,0,911230,903857,0,1,1,1,229,455526971,112009074,29522528,29319708,1140856131,1,1,0,0,0,1,1,1,1,0,0,2,0
575568766,PUBLISH,230,574,7950036,230,228,1,0,0,0,911356,903857,0,1,1,1,230,455609644,112009074,29522528,29324241,1091872067,0,1,0,0,0,1,1,1,1,0,0,2,0
576483967,FIELD,230,574,7963548,230,228,1,0,0,0,912728,903857,0,1,1,1,230,456511333,112009074,29522528,29457074,1091872067,0,1,0,0,0,1,1,1,1,0,0,2,0
577366313,READY,232,575,7974572,230,228,1,0,0,0,914052,903857,0,1,1,1,230,457382655,112009074,29522528,29591207,1091872067,0,1,0,0,0,1,1,1,1,0,0,2,0
577486873,FIELD,230,575,7974573,230,228,1,0,0,0,914233,903857,0,1,1,1,230,457382656,112129632,29522528,29591207,1091904835,1,1,0,0,0,1,1,1,1,0,0,2,0
578485967,FIELD,230,576,7974573,230,228,1,1,0,0,915731,903857,0,1,1,1,230,457382656,113128726,29522528,29591207,1091904835,1,1,0,0,0,1,1,1,1,0,0,2,0
578485968,SELECT,228,577,7974573,228,231,0,0,0,0,915731,858812,0,0,0,1,230,457382656,113128727,29522528,29591207,1125459203,1,1,0,0,0,1,1,1,2,0,0,2,0
578485969,START,233,577,7974574,228,232,1,0,0,0,915731,858812,0,0,0,1,231,457382656,113128728,29522528,29591207,1073742409,1,0,0,0,0,1,1,1,2,0,0,2,0
578573673,PUBLISH,228,577,7975941,228,232,1,0,0,0,915863,858812,0,0,0,1,231,457468993,113128728,29522528,29594737,1073742925,1,1,0,0,0,1,1,1,2,0,0,2,0
579488873,FIELD,228,577,7989740,228,232,1,0,0,0,917236,858812,0,0,0,1,231,458370393,113128728,29522528,29729269,1073742925,0,1,0,0,0,1,1,1,2,0,0,2,0
580373795,READY,233,578,8000608,228,232,1,0,0,0,918563,858812,0,0,0,1,231,459244447,113128728,29522528,29859417,1073742925,0,1,0,0,0,1,1,1,2,0,0,2,0
580373797,START,234,578,8000610,228,232,1,0,0,0,918563,858812,0,0,0,1,231,459244448,113128728,29522528,29859417,1073742937,1,1,0,0,0,1,1,1,2,0,0,2,0
580487967,FIELD,228,578,8003592,228,232,1,1,0,0,918734,858812,0,0,0,1,231,459355635,113128728,29522528,29861150,1073744987,0,1,0,0,0,1,1,1,2,0,0,2,0
580487968,SELECT,232,579,8003592,232,233,1,0,0,0,918734,903857,0,0,1,1,231,459355636,113128728,29522528,29861150,1073745267,0,1,0,0,0,1,1,1,2,0,0,2,0
580575673,PUBLISH,232,579,8005788,232,233,1,0,0,0,918866,903857,0,0,1,1,232,459441145,113128728,29522528,29861434,1073745267,0,1,0,0,0,1,1,1,2,0,0,2,0
581490873,FIELD,232,579,8029226,232,233,1,0,0,0,920239,903857,0,0,1,1,232,460332907,113128728,29522528,29880921,1073745267,0,1,0,0,0,1,1,1,2,0,0,2,0
582489967,FIELD,232,580,8049996,232,233,1,0,0,0,921737,903857,0,0,1,1,232,461311231,113128728,29522528,29901627,1073745267,0,1,0,0,0,1,1,1,2,0,0,2,0
583162906,READY,234,581,8065701,232,233,1,0,0,0,922747,903857,0,0,1,1,232,461968466,113128728,29522528,29918811,1073745267,1,1,0,0,0,1,1,2,2,0,0,2,0
583492873,FIELD,232,581,8065701,232,233,1,1,0,0,923242,903857,0,0,1,1,232,461968466,113458694,29522528,29918811,1140856179,1,1,0,0,0,1,1,2,2,1,0,2,0
583492874,START,235,582,8065702,233,231,1,0,0,0,923242,903857,0,1,0,1,232,461968466,113458695,29522528,29918811,1140856131,1,1,0,0,0,1,1,2,2,1,0,2,0
583492874,SELECT,233,582,8065702,233,231,1,0,0,0,923242,903857,0,1,0,1,232,461968466,113458695,29522528,29918811,1140856131,1,1,0,0,0,1,1,2,2,1,0,2,0
583576767,PUBLISH,233,582,8067120,233,231,1,0,0,0,923368,903857,0,1,0,1,233,462050940,113458695,29522528,29922777,1091872067,0,1,0,0,0,1,1,2,2,1,0,2,0
584491967,FIELD,233,582,8080480,233,231,1,0,0,0,924740,903857,0,1,0,1,233,462952780,113458695,29522528,30050435,1091872067,0,1,0,0,0,1,1,2,2,1,0,2,0
585413992,READY,235,583,8091492,233,231,1,0,0,0,926123,903857,0,1,0,1,233,463863793,113458695,29522528,30184864,1091872067,0,1,0,0,0,1,1,2,2,1,0,2,0
585494873,FIELD,233,583,8091493,233,231,1,1,0,0,926245,903857,0,1,0,1,233,463863794,113539574,29522528,30184864,1091904835,1,1,0,0,0,1,1,2,2,1,0,2,0
585494874,SELECT,231,584,8091493,231,234,0,0,0,0,926245,903857,0,1,1,1,233,463863794,113539575,29522528,30184864,1125459203,1,1,0,0,0,1,1,2,0,1,0,2,0
585494875,START,236,584,8091494,231,235,1,0,0,0,926245,903857,0,1,1,1,234,463863794,113539576,29522528,30184864,1073742409,1,0,0,0,0,1,1,2,0,1,0,2,0
585578767,PUBLISH,231,584,8092824,231,235,1,0,0,0,926371,903857,0,1,1,1,234,463946355,113539576,29522528,30188228,1073742925,0,1,0,0,0,1,1,2,0,1,0,2,0
586493967,FIELD,231,584,8105884,231,235,1,0,0,0,927743,903857,0,1,1,1,234,464848495,113539576,29522528,30315425,1073742925,0,1,0,0,0,1,1,2,0,1,0,2,0
587397816,READY,236,585,8117096,231,235,1,0,0,0,929099,903857,0,1,1,1,234,465741132,113539576,29522528,30447943,1073742925,0,1,0,0,0,1,1,2,0,1,0,2,0
587397818,START,237,585,8117098,231,235,1,0,0,0,929099,903857,0,1,1,1,234,465741133,113539576,29522528,30447943,1073742937,1,1,0,0,0,1,1,2,0,1,0,2,0
587496873,FIELD,231,585,8120008,231,235,1,0,0,0,929248,903857,0,1,1,1,234,465837277,113539576,29522528,30449825,1073744987,0,1,0,0,0,1,1,2,0,1,0,2,0
588495967,FIELD,231,586,8145112,231,235,1,1,0,0,930746,903857,0,1,1,1,234,466811267,113539576,29522528,30471211,1073744987,0,1,0,0,0,1,1,2,0,1,0,2,0
588495968,SELECT,235,587,8145112,235,236,1,0,0,0,930746,903857,0,0,0,1,234,466811268,113539576,29522528,30471211,1073745267,0,1,0,0,0,1,1,2,0,1,0,2,0
588583673,PUBLISH,235,587,8147440,235,236,1,0,0,0,930878,903857,0,0,0,1,235,466896645,113539576,29522528,30471997,1073745267,0,1,0,0,0,1,1,2,0,1,0,2,0
589498873,FIELD,235,587,8166492,235,236,1,0,0,0,932251,903857,0,0,0,1,235,467792793,113539576,29522528,30492644,1073745267,0,1,0,0,0,1,1,2,0,1,0,2,0
590087194,READY,237,588,8178885,235,236,1,0,0,0,933133,903857,0,0,0,1,235,468368722,113539576,29522528,30506723,1073745267,1,1,0,0,0,1,1,0,0,1,0,2,0
590497967,FIELD,235,588,8178885,235,236,1,1,0,0,933749,903857,0,0,0,1,235,468368722,113950348,29522528,30506723,1140856179,1,1,0,0,0,1,1,0,0,2,0,2,0
590497968,START,238,589,8178886,236,234,1,0,0,0,933749,903857,0,0,1,1,235,468368722,113950349,29522528,30506723,1140856131,1,1,0,0,0,1,1,0,0,2,0,2,0
590497968,SELECT,236,589,8178886,236,234,1,0,0,0,933749,903857,0,0,1,1,235,468368722,113950349,29522528,30506723,1140856131,1,1,0,0,0,1,1,0,0,2,0,2,0
590585673,PUBLISH,236,589,8180168,236,234,1,0,0,0,933881,903857,0,0,1,1,236,468455144,113950349,29522528,30511034,1091872067,0,1,0,0,0,1,1,0,0,2,0,2,0
591500873,FIELD,236,589,8195156,236,234,1,0,0,0,935254,903857,0,0,1,1,236,469355356,113950349,29522528,30643278,1091872067,0,1,0,0,0,1,1,0,0,2,0,2,0
592386872,READY,238,590,8205288,236,234,1,0,0,0,936583,903857,0,0,1,1,236,470231223,113950349,29522528,30775940,1091872067,0,1,0,0,0,1,1,0,0,2,0,2,0
592499967,FIELD,236,590,8205289,236,234,1,0,0,0,936752,903857,0,0,1,1,236,470231224,114063442,29522528,30775940,1091904835,1,1,0,0,0,1,1,0,0,2,0,2,0
593502873,FIELD,236,591,8205289,236,234,1,1,0,0,938257,903857,0,0,1,1,236,470231224,115066348,29522528,30775940,1091904835,1,1,0,0,0,1,1,0,0,2,0,2,0
593502874,SELECT,234,592,8205289,234,237,0,0,0,0,938257,903857,0,1,0,1,236,470231224,115066349,29522528,30775940,1125459203,1,1,0,0,0,1,1,0,1,2,0,2,0
593502875,START,239,592,8205290,234,238,1,0,0,0,938257,903857,0,1,0,1,237,470231224,115066350,29522528,30775940,1073742409,1,0,0,0,0,1,1,0,1,2,0,2,0
593586767,PUBLISH,234,592,8206544,234,238,1,0,0,0,938383,903857,0,1,0,1,237,470313861,115066350,29522528,30779231,1073742925,0,1,0,0,0,1,1,0,1,2,0,2,0
594501967,FIELD,234,592,8220488,234,238,1,0,0,0,939755,903857,0,1,0,1,237,471215117,115066350,29522528,30908497,1073742925,0,1,0,0,0,1,1,0,1,2,0,2,0
595371965,READY,239,593,8231016,234,238,1,0,0,0,941060,903857,0,1,0,1,237,472074587,115066350,29522528,31033834,1073742925,0,1,0,0,0,1,1,0,1,2,0,2,0
595372127,START,240,593,8231178,234,238,1,0,0,0,941061,903857,0,1,0,1,237,472074588,115066350,29522528,31033834,1073742937,1,1,0,0,0,1,1,0,1,2,0,2,0
595504873,FIELD,234,593,8234657,234,238,1,1,0,0,941260,903857,0,1,0,1,237,472203854,115066350,29522528,31038878,1073744987,0,1,0,0,0,1,1,0,1,2,0,2,0
595504874,SELECT,238,594,8234657,238,239,1,0,0,0,941260,903857,0,1,1,1,237,472203855,115066350,29522528,31038878,1073745267,0,1,0,0,0,1,1,0,1,2,0,2,0
595588767,PUBLISH,238,594,8237394,238,239,1,0,0,0,941386,903857,0,1,1,1,238,472285012,115066350,29522528,31039452,1073745267,1,1,0,0,0,1,1,0,1,2,0,2,0
596503967,FIELD,238,594,8276490,238,239,1,0,0,0,942758,903857,0,1,1,1,238,473161115,115066350,29522528,31066303,1073745267,0,1,0,0,0,1,1,0,1,2,0,2,0
597506874,FIELD,238,595,8316719,238,239,1,0,0,0,944263,903857,0,1,1,1,238,474123793,115066350,29522528,31095413,1073745267,0,1,0,0,0,1,1,0,1,2,0,2,0
597865124,PTS,21,596,8330143,238,239,1,0,0,0,944800,903857,0,1,1,1,238,474468620,115066350,29522528,31104523,1073745267,1,1,0,0,0,1,1,0,1,2,0,2,0
597902671,START,241,596,8331498,238,239,1,0,0,0,944857,903857,0,1,1,1,238,474504812,115066350,29522528,31105692,1073745267,1,1,0,0,0,1,1,0,1,2,0,2,0
597902672,READY,240,596,8331498,238,239,1,0,0,0,944857,903857,0,1,1,1,238,474504812,115066350,29522528,31105692,1073745267,1,1,0,0,0,1,1,1,1,2,0,2,0
598505967,FIELD,238,596,8331498,238,239,1,1,0,0,945761,903857,0,1,1,1,238,474504812,115669645,29522528,31105692,1140856179,1,1,0,0,0,1,1,1,1,0,0,2,0
598505968,SELECT,239,597,8331498,239,237,1,0,0,0,945761,903857,0,0,0,1,238,474504812,115669646,29522528,31105692,1140856131,1,1,0,0,0,1,1,1,1,0,0,2,0
598593673,PUBLISH,239,597,8333112,239,237,1,0,0,0,945893,903857,0,0,0,1,239,474590902,115669647,29522528,31109499,1091872067,0,1,0,0,0,1,1,1,1,0,0,2,0
599508874,FIELD,239,597,8348616,239,237,1,0,0,0,947266,903857,0,0,0,1,239,475490599,115669647,29522528,31226553,1091872067,0,1,0,0,0,1,1,1,1,0,0,2,0
600474494,READY,241,598,8360240,239,237,1,0,0,0,948714,903857,0,0,0,1,239,476444595,115669647,29522528,31364470,1091872067,0,1,0,0,0,1,1,1,1,0,0,2,0
600507967,FIELD,239,598,8360241,239,237,1,1,0,0,948764,903857,0,0,0,1,239,476444596,115703118,29522528,31364470,1091904835,1,1,0,0,0,1,1,1,1,0,0,2,0
600507968,SELECT,237,599,8360241,237,240,0,0,0,0,948764,903857,0,0,1,1,239,476444596,115703119,29522528,31364470,1125459203,1,1,0,0,0,1,1,1,2,0,0,2,0
600507969,START,242,599,8360242,237,241,1,0,1,0,948764,903857,0,0,1,1,240,476444596,115703120,29522528,31364470,1073742409,1,0,0,0,0,1,1,1,2,0,0,2,0
600595673,PUBLISH,237,599,8361968,237,241,1,0,1,0,948896,903857,0,0,1,1,240,476530573,115703120,29522528,31367625,1073742925,0,1,0,0,0,1,1,1,2,0,0,2,0
601510874,FIELD,237,599,8377376,237,241,1,0,1,1,950269,903857,0,0,1,1,240,477430366,115703120,29522528,31483269,1073742925,0,1,0,0,0,1,1,1,2,0,0,2,0
602414781,READY,242,600,8388196,237,241,1,0,1,1,951625,903857,0,0,1,1,240,478323453,115703120,29522528,31607001,1073742925,0,1,0,0,0,1,1,1,2,0,0,2,0
602414783,START,243,600,8388198,237,241,1,0,1,1,951625,903857,0,0,1,1,240,478323454,115703120,29522528,31607001,1073742937,1,1,0,0,0,1,1,1,2,0,0,2,0
602509967,FIELD,237,600,8391500,237,241,1,0,1,1,951767,903857,0,0,1,1,240,478415335,115703120,29522528,31608889,1073744987,0,1,0,0,0,1,1,1,2,0,0,2,0
603512874,FIELD,237,601,8417876,237,241,1,1,1,1,953272,903857,0,0,1,1,240,479391866,115703120,29522528,31631029,1073744987,0,1,0,0,0,1,1,1,2,0,0,2,0
603512875,SELECT,241,602,8417876,241,242,1,0,0,0,953272,948902,1,1,0,1,240,479391867,115703120,29522528,31631029,1073745267,0,1,0,0,0,1,1,1,2,0,0,2,0
603596767,PUBLISH,241,602,8420324,241,242,1,0,0,0,953398,948902,1,1,0,1,241,479473311,115703120,29522528,31631365,1073745267,0,1,0,0,0,1,1,1,2,0,0,2,0
604511967,FIELD,241,602,8439915,241,242,1,0,0,0,954770,948902,1,1,0,1,241,480368921,115703120,29522528,31652754,1073745267,1,1,0,0,0,1,1,1,2,0,0,2,0
605033242,READY,243,603,8450909,241,242,1,0,0,0,955552,948902,1,1,0,1,241,480879202,115703120,29522528,31666053,1073745267,1,1,0,0,0,1,1,2,2,0,0,2,0
605514874,FIELD,241,603,8450909,241,242,1,1,0,0,956275,948902,1,1,0,1,241,480879202,116184751,29522528,31666053,1140856179,1,1,0,0,0,1,1,2,2,1,0,2,0
605514875,START,244,604,8450910,242,240,1,0,0,0,956275,948902,0,1,1,1,241,480879202,116184752,29522528,31666053,1140856131,1,1,0,0,0,1,1,2,2,1,0,2,0
605514875,SELECT,242,604,8450910,242,240,1,0,0,0,956275,948902,0,1,1,1,241,480879202,116184752,29522528,31666053,1140856131,1,1,0,0,0,1,1,2,2,1,0,2,0
605598767,PUBLISH,242,604,8452552,242,240,1,0,0,0,956401,948902,0,1,1,1,242,480961451,116184752,29522528,31669316,1091872067,0,1,0,0,0,1,1,2,2,1,0,2,0
606513967,FIELD,242,604,8467672,242,240,1,0,0,0,957773,948902,0,1,1,1,242,481861531,116184752,29522528,31788764,1091872067,0,1,0,0,0,1,1,2,2,1,0,2,0
607330329,READY,244,605,8477664,242,240,1,0,0,0,958998,948902,0,1,1,1,242,482667901,116184752,29522528,31901219,1091872067,0,1,0,0,0,1,1,2,2,1,0,2,0
607516874,FIELD,242,605,8477665,242,240,1,0,0,0,959278,948902,0,1,1,1,242,482667902,116371295,29522528,31901219,1091904835,1,1,0,0,0,1,1,2,2,1,0,2,0
608515967,FIELD,242,606,8477665,242,240,1,1,0,0,960776,948902,0,1,1,1,242,482667902,117370388,29522528,31901219,1091904835,1,1,0,0,0,1,1,2,2,1,0,2,0
608515968,SELECT,240,607,8477665,240,243,0,0,0,0,960776,903857,0,0,0,1,242,482667902,117370389,29522528,31901219,1125459203,1,1,0,0,0,1,1,2,0,1,0,2,0
608515969,START,245,607,8477666,240,244,1,0,0,0,960776,903857,0,0,0,1,243,482667902,117370390,29522528,31901219,1073742409,1,0,0,0,0,1,1,2,0,1,0,2,0
608603674,PUBLISH,240,607,8479396,240,244,1,0,0,0,960908,903857,0,0,0,1,243,482753877,117370390,29522528,31904084,1073742925,1,1,0,0,0,1,1,2,0,1,0,2,0
609518874,FIELD,240,607,8494336,240,244,1,0,0,0,962281,903857,0,0,0,1,243,483654136,117370390,29522528,32025148,1073742925,0,1,0,0,0,1,1,2,0,1,0,2,0
610317672,READY,245,608,8504140,240,244,1,0,0,0,963479,903857,0,0,0,1,243,484443130,117370390,29522528,32132729,1073742925,0,1,0,0,0,1,1,2,0,1,0,2,0
610317674,START,246,608,8504142,240,244,1,0,0,0,963479,903857,0,0,0,1,243,484443131,117370390,29522528,32132729,1073742937,1,1,0,0,0,1,1,2,0,1,0,2,0
610517967,FIELD,240,608,8509656,240,244,1,1,0,0,963779,903857,0,0,0,1,243,484637909,117370390,29522528,32136878,1073744987,0,1,0,0,0,1,1,2,0,1,0,2,0
610517968,SELECT,244,609,8509656,244,245,1,0,0,0,963779,948902,0,0,1,1,243,484637910,117370390,29522528,32136878,1073745267,0,1,0,0,0,1,1,2,0,1,0,2,0
610605674,PUBLISH,244,609,8511528,244,245,1,0,0,0,963911,948902,0,0,1,1,244,484723744,117370390,29522528,32137174,1073745267,0,1,0,0,0,1,1,2,0,1,0,2,0
611520874,FIELD,244,609,8536208,244,245,1,0,0,0,965284,948902,0,0,1,1,244,485614264,117370390,29522528,32157807,1073745267,0,1,0,0,0,1,1,2,0,1,0,2,0
612519967,FIELD,244,610,8558752,244,245,1,0,0,0,966782,948902,0,0,1,1,244,486590813,117370390,29522528,32179071,1073745267,0,1,0,0,0,1,1,2,0,1,0,2,0
612968518,READY,246,611,8567529,244,245,1,0,0,0,967455,948902,0,0,1,1,244,487030588,117370390,29522528,32189495,1073745267,1,1,0,0,0,1,1,0,0,1,0,2,0
613522874,FIELD,244,611,8567529,244,245,1,1,0,0,968287,948902,0,0,1,1,244,487030588,117924745,29522528,32189495,1140856179,1,1,0,0,0,1,1,0,0,2,0,2,0
613522875,START,247,612,8567530,245,243,1,0,0,0,968287,948902,0,1,0,1,244,487030588,117924746,29522528,32189495,1140856131,1,1,0,0,0,1,1,0,0,2,0,2,0
613522875,SELECT,245,612,8567530,245,243,1,0,0,0,968287,948902,0,1,0,1,244,487030588,117924746,29522528,32189495,1140856131,1,1,0,0,0,1,1,0,0,2,0,2,0
613606767,PUBLISH,245,612,8569416,245,243,1,0,0,0,968413,948902,0,1,0,1,245,487112593,117924746,29522528,32192746,1091872067,0,1,0,0,0,1,1,0,0,2,0,2,0
614521967,FIELD,245,612,8584732,245,243,1,0,0,0,969785,948902,0,1,0,1,245,488012477,117924746,29522528,32303749,1091872067,0,1,0,0,0,1,1,0,0,2,0,2,0
615362841,READY,247,613,8594156,245,243,1,0,0,0,971047,948902,0,1,0,1,245,488843927,117924746,29522528,32416030,1091872067,0,1,0,0,0,1,1,0,0,2,0,2,0
615524874,FIELD,245,613,8594157,245,243,1,1,0,0,971290,948902,0,1,0,1,245,488843928,118086777,29522528,32416030,1091904835,1,1,0,0,0,1,1,0,0,2,0,2,0
615524875,SELECT,243,614,8594157,243,246,0,0,0,0,971290,948902,0,1,1,1,245,488843928,118086778,29522528,32416030,1125459203,1,1,0,0,0,1,1,0,1,2,0,2,0
615524876,START,248,614,8594158,243,247,1,0,0,0,971290,948902,0,1,1,1,246,488843928,118086779,29522528,32416030,1073742409,1,0,0,0,0,1,1,0,1,2,0,2,0
615608767,PUBLISH,243,614,8595816,243,247,1,0,0,0,971416,948902,0,1,1,1,246,488926160,118086779,29522528,32419081,1073742925,0,1,0,0,0,1,1,0,1,2,0,2,0
616523967,FIELD,243,614,8610876,243,247,1,0,0,0,972788,948902,0,1,1,1,246,489826300,118086779,29522528,32535620,1073742925,0,1,0,0,0,1,1,0,1,2,0,2,0
617341648,READY,248,615,8620736,243,247,1,0,0,0,974015,948902,0,1,1,1,246,490634121,118086779,29522528,32636318,1073742925,0,1,0,0,0,1,1,0,1,2,0,2,0
617341650,START,249,615,8620738,243,247,1,0,0,0,974015,948902,0,1,1,1,246,490634122,118086779,29522528,32636318,1073742937,1,1,0,0,0,1,1,0,1,2,0,2,0
617526874,FIELD,243,615,8626032,243,247,1,0,0,0,974293,948902,0,1,1,1,246,490814051,118086779,29522528,32639909,1073744987,0,1,0,0,0,1,1,0,1,2,0,2,0
618525967,FIELD,243,616,8651056,243,247,1,1,0,0,975791,948902,0,1,1,1,246,491788120,118086779,29522528,32662231,1073744987,0,1,0,0,0,1,1,0,1,2,0,2,0
618525968,SELECT,247,617,8651056,247,248,1,0,0,0,975791,948902,0,0,0,1,246,491788121,118086779,29522528,32662231,1073745267,0,1,0,0,0,1,1,0,1,2,0,2,0
618613674,PUBLISH,247,617,8653584,247,248,1,0,0,0,975923,948902,0,0,0,1,247,491873299,118086779,29522528,32662685,1073745267,0,1,0,0,0,1,1,0,1,2,0,2,0
619528874,FIELD,247,617,8673760,247,248,1,0,0,0,977296,948902,0,0,0,1,247,492768323,118086779,29522528,32683114,1073745267,0,1,0,0,0,1,1,0,1,2,0,2,0
619952010,READY,249,618,8681093,247,248,1,0,0,0,977931,948902,0,0,0,1,247,493184127,118086779,29522528,32693523,1073745267,1,1,0,0,0,1,1,1,1,2,0,2,0
620527967,FIELD,247,618,8681093,247,248,1,1,0,0,978794,948902,0,0,0,1,247,493184127,118662735,29522528,32693523,1140856179,1,1,0,0,0,1,1,1,1,0,0,2,0
620527968,START,250,619,8681094,248,246,1,0,0,0,978794,948902,0,0,1,1,247,493184127,118662736,29522528,32693523,1140856131,1,1,0,0,0,1,1,1,1,0,0,2,0
620527968,SELECT,248,619,8681094,248,246,1,0,0,0,978794,948902,0,0,1,1,247,493184127,118662736,29522528,32693523,1140856131,1,1,0,0,0,1,1,1,1,0,0,2,0
620615674,PUBLISH,248,619,8682856,248,246,1,0,0,0,978926,948902,0,0,1,1,248,493270070,118662736,29522528,32696010,1091872067,0,1,0,0,0,1,1,1,1,0,0,2,0
621530874,FIELD,248,619,8697660,248,246,1,0,0,0,980299,948902,0,0,1,1,248,494170466,118662736,29522528,32811466,1091872067,0,1,0,0,0,1,1,1,1,0,0,2,0
622331417,READY,250,620,8707100,248,246,1,0,0,0,981500,948902,0,0,1,1,248,494961569,118662736,29522528,32916637,1091872067,0,1,0,0,0,1,1,1,1,0,0,2,0
622529967,FIELD,248,620,8707101,248,246,1,0,0,0,981797,948902,0,0,1,1,248,494961570,118861284,29522528,32916637,1091904835,1,1,0,0,0,1,1,1,1,0,0,2,0
623532874,FIELD,248,621,8707101,248,246,1,1,0,0,983302,948902,0,0,1,1,248,494961570,119864191,29522528,32916637,1091904835,1,1,0,0,0,1,1,1,1,0,0,2,0
623532875,SELECT,246,622,8707101,246,249,0,0,0,0,983302,948902,0,1,0,1,248,494961570,119864192,29522528,32916637,1125459203,1,1,0,0,0,1,1,1,2,0,0,2,0
623532876,START,251,622,8707102,246,250,1,0,0,0,983302,948902,0,1,0,1,249,494961570,119864193,29522528,32916637,1073742409,1,0,0,0,0,1,1,1,2,0,0,2,0
623616767,PUBLISH,246,622,8708852,246,250,1,0,0,0,983428,948902,0,1,0,1,249,495043710,119864193,29522528,32918867,1073742925,0,1,0,0,0,1,1,1,2,0,0,2,0
624531967,FIELD,246,622,8723676,246,250,1,0,0,0,984800,948902,0,1,0,1,249,495944086,119864193,29522528,33028032,1073742925,0,1,0,0,0,1,1,1,2,0,0,2,0
625335577,READY,251,623,8733344,246,250,1,0,0,0,986006,948902,0,1,0,1,249,496738028,119864193,29522528,33127629,1073742925,0,1,0,0,0,1,1,1,2,0,0,2,0
625335739,START,252,623,8733506,246,250,1,0,0,0,986006,948902,0,1,0,1,249,496738029,119864193,29522528,33127629,1073742937,1,1,0,0,0,1,1,1,2,0,0,2,0
625534874,FIELD,246,623,8739685,246,250,1,1,0,0,986305,948902,0,1,0,1,249,496930984,119864193,29522528,33134976,1073744987,0,1,0,0,0,1,1,1,2,0,0,2,0
625534875,SELECT,250,624,8739685,250,251,1,0,0,0,986305,948902,0,1,1,1,249,496930985,119864193,29522528,33134976,1073745267,0,1,0,0,0,1,1,1,2,0,0,2,0
625618767,PUBLISH,250,624,8742493,250,251,1,0,0,0,986431,948902,0,1,1,1,250,497012069,119864193,29522528,33135534,1073745267,0,1,0,0,0,1,1,1,2,0,0,2,0
626533967,FIELD,250,624,8780285,250,251,1,0,0,0,987803,948902,0,1,1,1,250,497889477,119864193,29522528,33164718,1073745267,0,1,0,0,0,1,1,1,2,0,0,2,0
627536874,FIELD,250,625,8819943,250,251,1,0,0,0,989308,948902,0,1,1,1,250,498852726,119864193,29522528,33195600,1073745267,0,1,0,0,0,1,1,1,2,0,0,2,0
627772832,PTS,22,626,8827871,250,251,1,0,0,0,989662,948902,0,1,1,1,250,499080757,119864193,29522528,33200855,1073745267,1,1,0,0,0,1,1,1,2,0,0,2,0
627828726,START,253,626,8829686,250,251,1,0,0,0,989746,948902,0,1,1,1,250,499134836,119864193,29522528,33202358,1073745267,1,1,0,0,0,1,1,1,2,0,0,2,0
627828727,READY,252,626,8829686,250,251,1,0,0,0,989746,948902,0,1,1,1,250,499134836,119864193,29522528,33202358,1073745267,1,1,0,0,0,1,1,2,2,0,0,2,0
628535967,FIELD,250,626,8829686,250,251,1,1,0,0,990806,948902,0,1,1,1,250,499134836,120571433,29522528,33202358,1140856179,1,1,0,0,0,1,1,2,2,1,0,2,0
628535968,SELECT,251,627,8829686,251,249,1,0,0,0,990806,948902,0,0,0,1,250,499134836,120571434,29522528,33202358,1140856131,1,1,0,0,0,1,1,2,2,1,0,2,0
628623674,PUBLISH,251,627,8831460,251,249,1,0,0,0,990938,948902,0,0,0,1,251,499220767,120571435,29522528,33204870,1091872067,0,1,0,0,0,1,1,2,2,1,0,2,0
629538874,FIELD,251,627,8846808,251,249,1,0,0,0,992311,948902,0,0,0,1,251,500120619,120571435,29522528,33308782,1091872067,0,1,0,0,0,1,1,2,2,1,0,2,0
630418621,READY,253,628,8858360,251,249,1,0,0,0,993630,948902,0,0,0,1,251,500988814,120571435,29522528,33413444,1091872067,0,1,0,0,0,1,1,2,2,1,0,2,0
630537967,FIELD,251,628,8858361,251,249,1,1,0,0,993809,948902,0,0,0,1,251,500988815,120690779,29522528,33413444,1091904835,1,1,0,0,0,1,1,2,2,1,0,2,0
630537968,SELECT,249,629,8858361,249,252,0,0,0,0,993809,948902,0,0,1,1,251,500988815,120690780,29522528,33413444,1125459203,1,1,0,0,0,1,1,2,0,1,0,2,0
630537969,START,254,629,8858362,249,253,1,0,1,0,993809,948902,0,0,1,1,252,500988815,120690781,29522528,33413444,1073742409,1,0,0,0,0,1,1,2,0,1,0,2,0
630625674,PUBLISH,249,629,8859964,249,253,1,0,1,0,993941,948902,0,0,1,1,252,501074917,120690781,29522528,33416038,1073742925,0,1,0,0,0,1,1,2,0,1,0,2,0
631540874,FIELD,249,629,8875904,249,253,1,0,1,1,995314,948902,0,0,1,1,252,501974177,120690781,29522528,33523901,1073742925,0,1,0,0,0,1,1,2,0,1,0,2,0
